Model,Group,EO_gap,Diff. TPR,Diff. TNR,Diff. FPR,Diff. FNR,SP,DI
9,race_White,0.10020616257572706,0.040246482930559546,0.10020616257572701,0.10020616257572706,0.04024648293055949,0.16750614250614249,-0.04278079552634584
9,race_Asian-Pac-Islander,0.03802534361833254,0.024743415030929805,0.03802534361833254,0.03802534361833254,0.024743415030929833,0.050760860169918987,-0.014418166523725295
9,race_Amer-Indian-Eskimo,0.11197949230961612,0.11197949230961612,0.004192498499067887,0.0041924984990678316,0.1119794923096161,-0.0840253213700285,0.06229714820168153
10,sex_Female,0.18017220390957028,0.1013028142241793,0.18017220390957034,0.18017220390957028,0.10130281422417925,-0.3080466061104541,0.10012294213463258
10,age_>45,0.12570847711772706,0.031691500516377036,0.12570847711772715,0.12570847711772706,0.03169150051637698,0.1750512457813309,-0.044330711047459115
10,race_Black,0.10921716980230031,0.05540928997220751,0.10921716980230034,0.10921716980230031,0.0554092899722074,-0.2123719142990219,0.06844610016084018
10,race_White,0.06752970054685248,0.015302612879684596,0.06752970054685237,0.06752970054685248,0.015302612879684624,0.12606460356460364,-0.0256160641768306
10,race_Asian-Pac-Islander,0.098800442777357,0.098800442777357,0.046777558631535765,0.04677755863153585,0.09880044277735696,0.0942034478143211,-0.05358826966636754
10,race_Amer-Indian-Eskimo,0.14554989371014126,0.14554989371014126,0.11163712200208553,0.11163712200208553,0.14554989371014132,0.0028677062663560182,0.11057925178790207
11,sex_Female,0.19856293598373684,0.13785334827553153,0.19856293598373687,0.19856293598373684,0.13785334827553147,-0.329421774289569,0.11748745313590558
11,age_>45,0.1404665341224658,0.06199088794356644,0.1404665341224658,0.1404665341224658,0.061990887943566386,0.1967821673284591,-0.06036119034295284
11,race_Black,0.09721921694638758,0.09721921694638758,0.08637562520934194,0.08637562520934192,0.09721921694638769,-0.20862132230628622,0.11573589450749966
11,race_White,0.05506316870316094,0.015104892296840977,0.05506316870316097,0.05506316870316094,0.015104892296841005,0.1288551213551214,-0.05367345317303707
11,race_Asian-Pac-Islander,0.08152141629786613,0.08152141629786613,0.033907674977366464,0.033907674977366464,0.08152141629786619,0.07879695083541549,-0.048552112736178654
11,race_Amer-Indian-Eskimo,0.08627610353882698,0.08627610353882698,0.04276677094195336,0.042766770941953414,0.08627610353882709,-0.06201605771719443,0.10005293489963296
12,sex_Female,0.18216567654123153,0.10799374543386919,0.1821656765412315,0.18216567654123153,0.10799374543386919,-0.3128741311532959,0.10522214128390572
12,age_>45,0.1781841751116641,0.07591826725988227,0.17818417511166407,0.1781841751116641,0.07591826725988232,0.2222445910981531,-0.055807735927277946
